2.102500	4855.726829
2.203750	448.000000
2.305000	448.000000
2.406250	448.000000
2.507500	448.000000
2.608750	448.000000
2.710000	448.000000
2.811250	448.000000
2.912500	448.000000
3.013750	448.000000
3.115000	448.000000
3.216250	448.000000
3.317500	448.000000
3.418750	448.000000
3.520000	448.000000
3.621250	448.000000
3.722500	448.000000
3.823750	448.000000
3.925000	448.000000
4.026250	451.160494
4.127500	448.000000
4.228750	448.000000
4.330000	448.000000
4.431250	448.000000
4.532500	448.000000
4.633750	448.000000
4.735000	448.000000
4.836250	448.000000
4.937500	448.000000
5.038750	448.000000
5.140000	448.000000
5.241250	448.000000
5.342500	448.000000
5.443750	448.000000
5.545000	448.000000
5.646250	448.000000
5.747500	448.000000
5.848750	448.000000
5.950000	448.000000
6.051250	448.000000
6.152500	448.000000
6.253750	448.000000
6.355000	448.000000
6.456250	448.000000
6.557500	448.000000
6.658750	448.000000
6.760000	448.000000
6.861250	448.000000
6.962500	448.000000
7.063750	448.000000
7.165000	448.000000
7.266250	448.000000
7.367500	448.000000
7.468750	448.000000
7.570000	448.000000
7.671250	448.000000
7.772500	448.000000
7.873750	448.000000
7.975000	448.000000
8.076250	448.000000
8.177500	448.000000
8.278750	448.000000
8.380000	448.000000
8.481250	448.000000
8.582500	448.000000
8.683750	448.000000
8.785000	448.000000
8.886250	448.000000
8.987500	448.000000
9.088750	448.000000
9.190000	448.000000
9.291250	448.000000
9.392500	448.000000
9.493750	448.000000
9.595000	448.000000
9.696250	448.000000
9.797500	448.000000
9.898750	448.000000
10.000000	434.567901
10.101250	464.592593
10.202500	448.000000
10.303750	448.000000
10.405000	448.000000
10.506250	448.000000
10.607500	448.000000
10.708750	448.000000
10.810000	448.000000
10.911250	448.000000
11.012500	448.000000
11.113750	448.000000
11.215000	448.000000
11.316250	448.000000
11.417500	448.000000
11.518750	448.000000
11.620000	448.000000
11.721250	448.000000
11.822500	448.000000
11.923750	448.000000
12.025000	448.000000
12.126250	454.004938
12.227500	448.000000
12.328750	448.000000
12.430000	448.000000
12.531250	448.000000
12.632500	450.528395
12.733750	448.000000
12.835000	448.000000
12.936250	453.056790
13.037500	448.000000
13.138750	450.528395
13.240000	448.000000
13.341250	448.000000
13.442500	448.000000
13.543750	448.000000
13.645000	448.000000
13.746250	448.000000
13.847500	448.000000
13.948750	454.953086
14.050000	448.000000
14.151250	448.000000
14.252500	448.000000
14.353750	450.528395
14.455000	448.000000
14.556250	448.000000
14.657500	448.000000
14.758750	448.000000
14.860000	448.000000
14.961250	448.000000
15.062500	448.000000
15.163750	456.849383
15.265000	453.056790
15.366250	448.000000
15.467500	448.000000
15.568750	448.000000
15.670000	448.000000
15.771250	448.000000
15.872500	448.000000
15.973750	448.000000
16.075000	453.056790
16.176250	448.000000
16.277500	448.000000
16.378750	448.000000
16.480000	448.000000
16.581250	448.000000
16.682500	448.000000
16.783750	448.000000
16.885000	448.000000
16.986250	448.000000
17.087500	448.000000
17.188750	448.000000
17.290000	448.000000
17.391250	448.000000
17.492500	448.000000
17.593750	448.000000
17.695000	448.000000
17.796250	448.000000
17.897500	448.000000
17.998750	448.000000
18.100000	448.000000
18.201250	448.000000
18.302500	448.000000
18.403750	448.000000
18.505000	448.000000
18.606250	448.000000
18.707500	448.000000
18.808750	448.000000
18.910000	448.000000
19.011250	448.000000
19.112500	448.000000
19.213750	448.000000
19.315000	448.000000
19.416250	448.000000
19.517500	448.000000
19.618750	448.000000
19.720000	448.000000
19.821250	448.000000
19.922500	448.000000
20.023750	448.000000
20.125000	448.000000
20.226250	448.000000
20.327500	448.000000
20.428750	448.000000
20.530000	448.000000
20.631250	448.000000
20.732500	448.000000
20.833750	448.000000
20.935000	448.000000
21.036250	448.000000
21.137500	448.000000
21.238750	448.000000
21.340000	448.000000
21.441250	448.000000
21.542500	448.000000
21.643750	448.000000
21.745000	448.000000
21.846250	448.000000
21.947500	448.000000
22.048750	451.160494
22.150000	448.000000
22.251250	448.000000
22.352500	448.000000
22.453750	448.000000
22.555000	448.000000
22.656250	448.000000
22.757500	448.000000
22.858750	448.000000
22.960000	448.000000
23.061250	448.000000
23.162500	448.000000
23.263750	448.000000
23.365000	448.000000
23.466250	448.000000
23.567500	448.000000
23.668750	448.000000
23.770000	448.000000
23.871250	448.000000
23.972500	448.000000
24.073750	451.476543
24.175000	448.000000
24.276250	448.000000
24.377500	448.000000
24.478750	448.000000
24.580000	448.000000
24.681250	448.000000
24.782500	448.000000
24.883750	448.000000
24.985000	448.000000
25.086250	448.000000
25.187500	448.000000
25.288750	448.000000
25.390000	448.000000
25.491250	448.000000
25.592500	448.000000
25.693750	448.000000
25.795000	448.000000
25.896250	448.000000
25.997500	453.056790
26.098750	448.000000
26.200000	452.424691
26.301250	451.476543
26.402500	448.000000
26.503750	448.000000
26.605000	448.000000
26.706250	448.000000
26.807500	456.849383
26.908750	448.000000
27.010000	448.000000
27.111250	448.000000
27.212500	451.476543
27.313750	448.000000
27.415000	448.000000
27.516250	448.000000
27.617500	448.000000
27.718750	448.000000
27.820000	448.000000
27.921250	448.000000
28.022500	448.000000
28.123750	448.000000
28.225000	448.000000
28.326250	448.000000
28.427500	448.000000
28.528750	448.000000
28.630000	448.000000
28.731250	448.000000
28.832500	448.000000
28.933750	448.000000
